측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20190723,중구,0.024,0.019,0.4,0.003,28,19
20190723,중랑구,0.018,0.019,0.3,0.006,24,17
20190723,천호대로,0.032,0.018,0.4,0.003,37,19
20190723,청계천로,0.032,0.016,0.6,0.005,36,23
20190723,한강대로,0.032,0.01,0.5,0.004,33,19
20190723,행주,0.017,0.028,0.5,0.003,32,16
20190723,홍릉로,0.021,0.013,0.6,0.004,36,25
20190723,화랑로,0.036,0.027,0.3,0.006,,
20190724,강남구,0.013,0.013,0.3,0.005,28,17
20190724,강남대로,0.033,0.017,0.3,0.004,20,11
20190724,강동구,0.017,0.011,0.3,0.003,23,15
20190724,강변북로,0.046,0.007,0.3,0.004,23,12
20190724,강북구,0.016,0.012,0.4,0.002,32,19
20190724,강서구,0.018,0.013,0.2,0.003,27,20
20190724,공항대로,0.026,0.01,0.3,0.005,29,16
20190724,관악구,0.016,0.042,0.1,0.004,20,5
20190724,관악산,0.009,0.016,0.4,0.002,12,8
20190724,광진구,0.019,0.009,0.6,0.004,22,17
20190724,구로구,0.018,0.035,0.2,0.004,20,13
20190724,궁동,0.01,0.009,0.4,0.005,17,12
20190724,금천구,0.02,0.01,0.3,0.003,23,15
20190724,남산,0.008,0.015,0.5,0.003,25,16
20190724,노원구,0.021,0.01,0.3,0.003,25,17
20190724,도봉구,0.013,0.012,0.4,0.003,19,11
20190724,도산대로,0.016,0.018,0.7,0.004,,
20190724,동대문구,0.017,0.014,0.3,0.004,19,15
20190724,동작구,0.016,0.014,0.3,0.003,27,19
20190724,동작대로,0.026,0.087,0.4,0.007,26,10
20190724,마포구,0.015,0.003,0.8,0.003,22,16
20190724,마포아트센터,0.015,0.017,0.2,0.003,34,21
20190724,북한산,0.007,0.009,0.5,0.003,18,11
20190724,서대문구,0.013,0.013,0.6,0.003,22,11
20190724,서울숲,0.016,0.013,0.1,0.004,30,14
20190724,서초구,0.019,0.024,0.3,0.004,20,16
20190724,성동구,0.023,0.012,0.3,0.002,20,7
20190724,성북구,0.022,0.011,0.6,0.003,26,10
20190724,세곡,0.02,0.008,0.6,0.002,18,11
20190724,송파구,0.019,0.013,0.2,0.002,17,10
20190724,시흥대로,0.035,0.008,0.5,0.003,28,15
20190724,신촌로,0.031,0.01,0.5,0.003,30,20
20190724,양천구,0.019,0.01,0.2,0.004,32,19
20190724,영등포구,0.024,0.011,0.3,0.003,22,17
20190724,영등포로,0.036,0.007,0.7,0.003,35,21
20190724,올림픽공원,0.011,0.016,0.4,0.008,20,15
20190724,용산구,0.023,0.012,0.3,0.002,23,17
20190724,은평구,0.02,0.012,0.1,0.004,25,20
20190724,자연사박물관,,0.005,2.2,,27,16
20190724,정릉로,0.018,0.027,0.4,0.005,21,13
20190724,종로,0.028,0.009,0.3,0.003,21,12
20190724,종로구,0.021,0.012,0.3,0.003,24,16
20190724,중구,0.025,0.01,0.3,0.002,27,18
20190724,중랑구,0.016,0.012,0.3,0.006,19,14
20190724,천호대로,0.028,0.01,0.3,0.003,29,15
20190724,청계천로,0.029,0.01,0.7,0.004,31,21
20190724,한강대로,0.027,0.008,0.4,0.004,35,17
20190724,행주,0.02,0.021,0.5,0.003,27,15
20190724,홍릉로,0.019,0.008,0.6,0.003,35,23
20190724,화랑로,0.028,0.036,0.2,0.006,,
20190725,강남구,0.017,0.016,0.4,0.004,29,18
20190725,강남대로,0.017,0.013,0.4,0.004,21,12
20190725,강동구,0.022,0.014,0.4,0.003,26,18
20190725,강변북로,0.05,0.007,0.3,0.004,24,14
20190725,강북구,0.022,0.011,0.4,0.002,33,19
20190725,강서구,0.025,0.015,0.4,0.003,30,24
20190725,공항대로,0.038,0.01,0.4,0.005,32,19
20190725,관악구,0.026,0.047,0.3,0.004,23,9
20190725,관악산,0.012,0.022,0.5,0.002,10,9
20190725,광진구,0.021,0.011,0.7,0.004,23,20
20190725,구로구,0.024,0.039,0.3,0.004,23,16
20190725,궁동,,,,,,
20190725,금천구,0.028,0.011,0.4,0.004,27,19
20190725,남산,0.008,0.019,0.6,0.003,24,16
20190725,노원구,0.025,0.01,0.4,0.003,26,17
20190725,도봉구,0.018,0.011,0.5,0.003,21,14
20190725,도산대로,0.021,0.02,0.9,0.003,,
20190725,동대문구,0.024,0.015,0.4,0.004,21,17
20190725,동작구,0.023,0.017,0.4,0.003,31,22
20190725,동작대로,0.038,0.204,0.6,0.001,25,12
20190725,마포구,0.021,0.007,0.9,0.003,24,19
20190725,마포아트센터,0.023,0.018,0.3,0.003,35,22
20190725,북한산,0.011,0.01,0.6,0.003,20,12
20190725,서대문구,0.019,0.014,0.7,0.003,24,13
20190725,서울숲,0.02,0.014,0.1,0.004,24,15
20190725,서초구,0.027,0.027,0.4,0.004,22,16
20190725,성동구,0.031,0.015,0.4,0.003,23,10
20190725,성북구,0.028,0.01,0.8,0.003,23,13
20190725,세곡,0.02,0.011,0.6,0.002,18,12
20190725,송파구,0.024,0.018,0.2,0.002,18,12
20190725,시흥대로,0.043,0.008,0.6,0.003,32,18
20190725,신촌로,0.041,0.008,0.6,0.003,32,22
20190725,양천구,0.027,0.011,0.3,0.004,36,22
20190725,영등포구,0.032,0.012,0.5,0.003,24,19
20190725,영등포로,0.047,0.006,0.8,0.003,37,24
20190725,올림픽공원,0.018,0.013,0.6,0.008,19,14
20190725,용산구,0.03,0.01,0.4,0.002,24,21
20190725,은평구,0.025,0.013,0.1,0.004,24,21
20190725,자연사박물관,,,,,28,15
20190725,정릉로,0.018,0.025,0.5,0.005,24,18
20190725,종로,0.034,0.009,0.3,0.003,23,14
20190725,종로구,0.027,0.014,0.5,0.003,25,17
20190725,중구,0.031,0.013,0.3,0.002,30,20
20190725,중랑구,0.018,0.015,0.3,0.006,22,16
20190725,천호대로,0.035,0.013,0.4,0.002,31,17
20190725,청계천로,0.037,0.011,0.8,0.004,30,22
20190725,한강대로,0.037,0.007,0.6,0.004,33,19
20190725,행주,0.026,0.02,0.6,0.003,33,18
20190725,홍릉로,0.022,0.008,0.7,0.003,34,23
20190725,화랑로,0.035,0.049,0.3,0.006,,
20190726,강남구,0.016,0.023,0.4,0.004,25,16
20190726,강남대로,0.016,0.01,0.4,0.004,15,11
20190726,강동구,0.023,0.019,0.4,0.003,24,15
20190726,강변북로,0.054,0.011,0.3,0.004,17,11
20190726,강북구,0.016,0.022,0.3,0.002,20,13
20190726,강서구,0.021,0.027,0.3,0.003,18,16
20190726,공항대로,0.035,0.019,0.4,0.005,24,14
20190726,관악구,0.019,0.054,0.2,0.004,13,5
20190726,관악산,0.008,0.03,0.4,0.002,7,4
20190726,광진구,0.019,0.02,0.8,0.005,27,19
20190726,구로구,0.019,0.05,0.3,0.004,13,9
20190726,궁동,,,,,,
20190726,금천구,0.021,0.021,0.4,0.004,17,12
20190726,남산,0.009,0.032,0.6,0.003,17,10
20190726,노원구,0.022,0.018,0.4,0.003,20,13
20190726,도봉구,0.013,0.024,0.5,0.003,12,9
20190726,도산대로,0.019,0.022,0.8,0.003,,
20190726,동대문구,0.019,0.024,0.4,0.004,17,16
20190726,동작구,0.017,0.028,0.4,0.003,22,15
20190726,동작대로,0.042,0.01,0.5,0.002,13,8
20190726,마포구,0.019,0.022,0.8,0.003,14,12
20190726,마포아트센터,0.019,0.029,0.3,0.003,24,16
20190726,북한산,0.006,0.026,0.5,0.003,7,7
20190726,서대문구,0.016,0.026,0.7,0.002,17,9
20190726,서울숲,0.019,0.022,0.1,0.004,21,15
20190726,서초구,0.023,0.039,0.3,0.004,16,12
20190726,성동구,0.03,0.024,0.4,0.003,18,7
20190726,성북구,0.026,0.02,0.7,0.003,18,8
20190726,세곡,0.023,0.013,0.6,0.002,17,11
20190726,송파구,0.026,0.023,0.3,0.002,14,12
20190726,시흥대로,0.037,0.022,0.5,0.003,18,11
20190726,신촌로,0.044,0.016,0.6,0.003,24,17
20190726,양천구,0.022,0.02,0.2,0.004,24,14
20190726,영등포구,0.029,0.018,0.4,0.003,15,12
20190726,영등포로,0.046,0.014,0.7,0.003,25,17
20190726,올림픽공원,0.019,0.015,0.6,0.006,20,12
20190726,용산구,0.027,0.022,0.4,0.002,13,16
20190726,은평구,0.021,0.024,0.1,0.004,18,17
20190726,자연사박물관,,,,,17,10
20190726,정릉로,0.025,0.051,0.5,0.005,16,13
20190726,종로,0.028,0.019,0.3,0.003,17,11
20190726,종로구,0.024,0.023,0.5,0.003,18,13
20190726,중구,0.026,0.024,0.1,0.002,21,13
20190726,중랑구,0.019,0.023,0.4,0.006,19,15
20190726,천호대로,0.04,0.016,0.5,0.002,27,17
20190726,청계천로,0.034,0.022,0.7,0.004,24,18
20190726,한강대로,0.037,0.013,0.5,0.004,24,14
20190726,행주,0.022,0.031,0.5,0.003,21,12
20190726,홍릉로,0.022,0.014,0.7,0.003,27,21
20190726,화랑로,0.036,0.052,0.3,0.006,,
20190727,강남구,0.012,0.031,0.3,0.005,18,12
20190727,강남대로,0.01,0.015,0.4,0.004,13,8
20190727,강동구,0.016,0.024,0.4,0.003,17,13
20190727,강변북로,0.057,0.01,0.3,0.004,18,8
20190727,강북구,0.013,0.029,0.4,0.002,26,15
20190727,강서구,0.017,0.036,0.4,0.003,20,15
20190727,공항대로,0.032,0.027,0.5,0.005,23,15
20190727,관악구,0.018,0.06,0.2,0.004,16,5
20190727,관악산,0.009,0.021,0.5,0.002,18,14
20190727,광진구,0.015,0.035,0.7,0.005,18,19
20190727,구로구,0.015,0.058,0.3,0.004,16,12
20190727,궁동,,,,,,
20190727,금천구,0.019,0.026,0.4,0.004,18,13
20190727,남산,0.008,0.034,0.6,0.003,18,13
20190727,노원구,0.018,0.027,0.4,0.003,21,14
20190727,도봉구,0.011,0.032,0.5,0.003,19,12
20190727,도산대로,0.017,0.027,0.8,0.003,,
20190727,동대문구,0.016,0.031,0.5,0.004,16,14
20190727,동작구,0.016,0.031,0.4,0.003,20,14
20190727,동작대로,0.041,0.009,0.6,0.001,12,8
20190727,마포구,0.017,0.03,0.8,0.004,16,15
20190727,마포아트센터,0.016,0.038,0.3,0.003,24,15
20190727,북한산,0.007,0.024,0.5,0.003,17,12
20190727,서대문구,0.012,0.035,0.7,0.003,20,11
20190727,서울숲,0.015,0.027,0.1,0.004,24,11
20190727,서초구,0.018,0.046,0.4,0.004,16,13
20190727,성동구,0.021,0.038,0.4,0.003,14,4
20190727,성북구,0.021,0.03,0.7,0.003,20,11
20190727,세곡,0.018,0.02,0.6,0.002,14,9
20190727,송파구,0.017,0.035,0.2,0.002,13,10
20190727,시흥대로,0.04,0.026,0.6,0.003,21,13
20190727,신촌로,0.042,0.023,0.6,0.003,24,17
20190727,양천구,0.017,0.025,0.4,0.004,21,14
20190727,영등포구,0.023,0.023,0.4,0.003,17,14
20190727,영등포로,0.047,0.019,0.7,0.003,25,19
20190727,올림픽공원,0.014,0.025,0.5,0.003,17,12
20190727,용산구,0.023,0.03,0.4,0.002,16,13
20190727,은평구,0.015,0.034,0.1,0.004,22,18
20190727,자연사박물관,,,,,23,13
20190727,정릉로,0.02,0.022,0.5,0.005,21,18
20190727,종로,0.029,0.024,0.4,0.003,17,11
20190727,종로구,0.022,0.028,0.5,0.003,20,12
20190727,중구,0.025,0.03,0.2,0.003,20,15
20190727,중랑구,0.015,0.015,0.3,0.006,15,12
20190727,천호대로,0.032,0.027,0.5,0.002,22,13
20190727,청계천로,0.03,0.03,0.6,0.004,21,17
20190727,한강대로,0.034,0.017,0.5,0.004,27,16
20190727,행주,0.02,0.038,0.5,0.004,26,11
20190727,홍릉로,0.02,0.021,0.7,0.003,27,20
20190727,화랑로,0.033,0.053,0.3,0.006,,
20190728,강남구,0.009,0.022,0.3,0.005,18,11
20190728,강남대로,0.002,0.013,0.3,0.004,8,5
20190728,강동구,0.011,0.018,0.3,0.003,16,11
20190728,강변북로,0.035,0.009,0.2,0.004,12,5
20190728,강북구,0.013,0.019,0.4,0.002,21,12
20190728,강서구,0.011,0.024,0.2,0.002,15,12
20190728,공항대로,0.014,0.023,0.3,0.004,18,10
20190728,관악구,0.01,0.053,0.1,0.004,12,3
20190728,관악산,0.006,0.025,0.4,0.002,7,3
20190728,광진구,0.012,0.022,0.7,0.005,13,13
20190728,구로구,0.008,0.049,0.2,0.004,11,7
20190728,궁동,,,,,,
20190728,금천구,0.011,0.022,0.3,0.003,15,10
20190728,남산,0.008,0.027,0.5,0.003,15,9
20190728,노원구,0.014,0.018,0.3,0.003,18,11
20190728,도봉구,0.009,0.02,0.4,0.003,12,7
20190728,도산대로,0.009,0.022,0.6,0.003,,
20190728,동대문구,0.011,0.023,0.5,0.004,10,10
20190728,동작구,0.008,0.026,0.2,0.002,18,12
20190728,동작대로,0.027,0.009,0.4,0.001,12,6
20190728,마포구,0.009,0.025,0.7,0.003,9,9
20190728,마포아트센터,0.009,0.028,0.2,0.003,21,13
20190728,북한산,0.005,0.017,0.5,0.003,11,9
20190728,서대문구,0.006,0.025,0.6,0.003,13,5
20190728,서울숲,0.011,0.02,0.1,0.004,17,9
20190728,서초구,0.011,0.036,0.2,0.004,10,9
20190728,성동구,0.015,0.026,0.3,0.002,8,1
20190728,성북구,0.018,0.019,0.6,0.003,16,4
20190728,세곡,0.01,0.013,0.5,0.002,13,7
20190728,송파구,0.012,0.025,0.2,0.002,10,7
20190728,시흥대로,0.023,0.02,0.4,0.002,16,9
20190728,신촌로,0.026,0.018,0.4,0.002,19,13
20190728,양천구,0.011,0.018,0.2,0.004,20,12
20190728,영등포구,0.014,0.017,0.3,0.002,11,9
20190728,영등포로,0.03,0.016,0.6,0.003,20,14
20190728,올림픽공원,0.009,0.019,0.5,0.003,15,9
20190728,용산구,0.014,0.023,0.3,0.002,12,11
20190728,은평구,0.012,0.023,0.1,0.004,15,14
20190728,자연사박물관,,,,,20,9
20190728,정릉로,0.015,0.03,0.4,0.005,13,8
20190728,종로,0.02,0.018,0.2,0.002,13,8
20190728,종로구,0.015,0.02,0.3,0.003,15,
20190728,중구,0.019,0.019,0.1,0.002,16,11
20190728,중랑구,0.012,0.006,0.3,0.006,13,10
20190728,천호대로,0.022,0.019,0.4,0.002,19,12
20190728,청계천로,0.021,0.022,0.4,0.004,17,13
20190728,한강대로,0.022,0.014,0.4,0.004,24,11
20190728,행주,0.015,0.027,0.4,0.003,19,10
20190728,홍릉로,0.013,0.015,0.6,0.003,22,16
20190728,화랑로,0.025,0.052,0.2,0.006,,
20190729,강남구,0.009,0.01,0.2,0.004,16,7
20190729,강남대로,0.008,0.011,0.3,0.004,12,5
20190729,강동구,0.012,0.007,0.3,0.003,15,8
20190729,강변북로,0.031,0.006,0.2,0.004,13,4
20190729,강북구,0.011,0.011,0.3,0.002,19,8
20190729,강서구,0.01,0.012,0.2,0.003,15,9
20190729,공항대로,0.017,0.01,0.2,0.006,20,8
20190729,관악구,0.01,0.029,0.1,0.004,12,2
20190729,관악산,0.006,0.012,0.4,0.002,14,8
20190729,광진구,0.012,0.009,0.6,0.005,15,13
20190729,구로구,0.008,0.034,0.2,0.004,11,6
20190729,궁동,,,,,,
20190729,금천구,0.011,0.009,0.2,0.003,14,7
20190729,남산,0.009,0.011,0.4,0.003,16,8
20190729,노원구,0.014,0.007,0.3,0.003,17,10
20190729,도봉구,0.008,0.009,0.3,0.003,12,4
20190729,도산대로,0.008,0.01,0.6,0.004,15,5
20190729,동대문구,0.01,0.01,0.5,0.004,11,8
20190729,동작구,0.009,0.013,0.2,0.003,17,8
20190729,동작대로,0.023,0.018,0.4,0.001,14,5
20190729,마포구,0.009,0.014,0.5,0.004,12,8
20190729,마포아트센터,0.009,0.014,0.2,0.003,21,10
20190729,북한산,0.005,0.009,0.4,0.003,11,8
20190729,서대문구,0.007,0.01,0.5,0.003,16,4
20190729,서울숲,0.011,0.01,0.1,0.004,18,8
20190729,서초구,0.011,0.019,0.2,0.004,10,8
20190729,성동구,0.015,0.01,0.3,0.002,10,1
20190729,성북구,0.016,0.008,0.5,0.003,17,3
20190729,세곡,0.012,0.008,0.5,0.002,16,8
20190729,송파구,0.012,0.011,0.1,0.002,12,7
20190729,시흥대로,0.019,0.009,0.3,0.003,18,8
20190729,신촌로,0.027,0.006,0.4,0.003,20,10
20190729,양천구,0.01,0.009,0.2,0.004,19,9
20190729,영등포구,0.016,0.008,0.3,0.003,13,9
20190729,영등포로,0.026,0.006,0.5,0.003,21,11
20190729,올림픽공원,0.01,0.009,0.4,0.003,17,8
20190729,용산구,0.014,0.009,0.2,0.002,12,7
20190729,은평구,0.012,0.011,,0.004,16,13
20190729,자연사박물관,,,,,15,9
20190729,정릉로,0.008,0.023,0.4,0.005,13,7
20190729,종로,0.017,0.007,0.2,0.003,13,6
20190729,종로구,0.014,0.008,0.3,0.003,14,12
20190729,중구,0.017,0.007,0.1,0.002,16,8
20190729,중랑구,0.011,0.002,0.2,0.006,11,7
20190729,천호대로,0.021,0.008,0.3,0.002,20,8
20190729,청계천로,0.02,0.008,0.6,0.004,18,11
20190729,한강대로,0.02,0.006,0.4,0.004,28,10
20190729,행주,0.013,0.013,0.3,0.003,21,9
20190729,홍릉로,0.011,0.005,0.6,0.003,25,15
20190729,화랑로,0.02,0.028,0.2,0.005,,
20190730,강남구,0.009,0.014,0.2,0.004,21,11
20190730,강남대로,0.011,0.015,0.3,0.004,14,6
20190730,강동구,0.012,0.012,0.2,0.003,19,12
20190730,강변북로,0.028,0.006,0.1,0.004,19,6
20190730,강북구,0.01,0.016,0.3,0.002,23,12
20190730,강서구,0.008,0.016,0.2,0.002,18,11
20190730,공항대로,0.016,0.014,0.2,0.004,23,10
20190730,관악구,0.01,0.031,0.1,0.004,14,4
20190730,관악산,0.007,0.016,0.4,0.002,17,11
20190730,광진구,0.011,0.015,0.6,0.005,22,16
20190730,구로구,0.008,0.035,0.2,0.004,13,8
20190730,궁동,,,,,,
20190730,금천구,0.012,0.013,0.3,0.003,17,9
20190730,남산,0.009,0.017,0.5,0.003,21,12
20190730,노원구,0.015,0.011,0.3,0.003,21,13
20190730,도봉구,0.008,0.015,0.4,0.003,16,7
20190730,도산대로,0.01,0.017,0.6,0.004,23,8
20190730,동대문구,0.011,0.014,0.8,0.004,15,12
20190730,동작구,0.009,0.018,0.2,0.003,23,13
20190730,동작대로,0.024,0.018,0.4,0.001,20,8
20190730,마포구,0.008,0.017,0.5,0.004,12,9
20190730,마포아트센터,0.009,0.019,0.2,0.003,25,12
20190730,북한산,0.005,0.014,0.4,0.003,12,10
20190730,서대문구,0.007,0.015,0.5,0.002,19,6
20190730,서울숲,0.011,0.013,0.1,0.004,22,11
20190730,서초구,0.012,0.024,0.2,0.004,14,11
20190730,성동구,0.015,0.016,0.3,0.003,16,6
20190730,성북구,0.017,0.012,0.6,0.003,23,3
20190730,세곡,0.01,0.012,0.5,0.002,17,10
20190730,송파구,0.009,0.018,0.1,0.002,13,8
20190730,시흥대로,0.019,0.014,0.3,0.003,20,9
20190730,신촌로,0.03,0.01,0.4,0.003,23,12
20190730,양천구,0.009,0.013,0.2,0.004,22,10
20190730,영등포구,0.015,0.012,0.3,0.002,16,11
20190730,영등포로,0.028,0.008,0.5,0.003,26,12
20190730,올림픽공원,0.009,0.013,0.4,0.003,20,12
20190730,용산구,0.015,0.014,0.3,0.002,18,12
20190730,은평구,0.012,0.015,0.3,0.004,19,14
20190730,자연사박물관,,,,,18,11
20190730,정릉로,0.015,0.031,0.4,0.005,15,10
20190730,종로,0.019,0.011,0.2,0.003,18,9
20190730,종로구,0.015,0.013,0.3,0.003,19,12
20190730,중구,0.019,0.01,0.1,0.002,21,11
20190730,중랑구,0.013,0.006,0.3,0.006,16,11
20190730,천호대로,0.023,0.011,0.3,0.002,24,11
20190730,청계천로,0.022,0.012,0.5,0.004,29,15
20190730,한강대로,0.025,0.008,0.4,0.004,30,12
20190730,행주,0.013,0.019,0.3,0.003,19,10
20190730,홍릉로,0.012,0.008,0.6,0.003,31,19
20190730,화랑로,0.022,0.018,0.1,0.004,,
20190731,강남구,0.015,0.015,0.3,0.004,21,11
20190731,강남대로,0.018,0.017,0.3,0.004,12,6
20190731,강동구,0.022,0.011,0.3,0.003,17,10
20190731,강변북로,0.036,0.007,0.2,0.003,15,6
20190731,강북구,0.017,0.02,0.3,0.002,17,8
20190731,강서구,0.017,0.019,0.3,0.003,18,11
20190731,공항대로,0.029,0.014,0.3,0.004,20,9
20190731,관악구,0.015,0.015,0.2,0.004,14,5
20190731,관악산,0.006,0.024,0.4,0.002,10,4
20190731,광진구,0.021,0.013,0.7,0.005,15,12
20190731,구로구,0.014,0.024,0.2,0.004,13,7
20190731,궁동,,,,,,
20190731,금천구,0.017,0.015,0.3,0.003,18,10
20190731,남산,0.009,0.022,0.5,0.003,20,9
20190731,노원구,0.021,0.015,0.3,0.003,15,9
20190731,도봉구,0.013,0.018,0.4,0.003,12,5
20190731,도산대로,0.016,0.02,0.7,0.004,21,8
20190731,동대문구,0.02,0.015,1.1,0.004,14,11
20190731,동작구,0.015,0.019,0.3,0.002,23,12
20190731,동작대로,0.032,0.018,0.4,0.001,18,8
20190731,마포구,0.016,0.02,0.7,0.003,14,9
20190731,마포아트센터,0.016,0.022,0.2,0.002,23,11
20190731,북한산,0.006,0.019,0.5,0.003,9,8
20190731,서대문구,0.014,0.019,0.6,0.003,15,5
20190731,서울숲,0.018,0.013,0.1,0.004,19,10
20190731,서초구,0.02,0.025,0.3,0.004,15,11
20190731,성동구,0.026,0.015,0.3,0.002,14,3
20190731,성북구,0.025,0.013,0.7,0.003,20,2
20190731,세곡,0.015,0.01,0.6,0.002,14,8
20190731,송파구,0.019,0.017,0.2,0.002,11,7
20190731,시흥대로,0.026,0.016,0.4,0.003,20,10
20190731,신촌로,0.038,0.012,0.4,0.003,21,11
20190731,양천구,0.018,0.015,0.2,0.004,23,11
20190731,영등포구,0.024,0.014,0.3,0.002,13,9
20190731,영등포로,0.038,0.009,0.6,0.003,25,12
20190731,올림픽공원,0.017,0.011,0.5,0.002,18,9
20190731,용산구,0.024,0.014,0.3,0.002,16,12
20190731,은평구,0.018,0.019,0.5,0.004,17,13
20190731,자연사박물관,,,,,15,8
20190731,정릉로,0.021,0.053,0.4,0.005,14,11
20190731,종로,0.026,0.013,0.2,0.003,15,8
20190731,종로구,0.025,0.015,0.4,0.003,17,12
20190731,중구,0.025,0.015,0.1,0.002,19,10
20190731,중랑구,0.017,0.015,0.3,0.006,13,8
20190731,천호대로,0.032,0.01,0.4,0.002,21,10
20190731,청계천로,0.032,0.013,0.6,0.004,21,13
20190731,한강대로,0.032,0.01,0.5,0.004,24,9
20190731,행주,0.023,0.023,0.4,0.003,17,8
20190731,홍릉로,0.017,0.008,0.6,0.003,27,16
20190731,화랑로,0.036,0.024,0.3,0.004,,
20190801,강남구,0.014,0.014,0.3,0.005,14,8
20190801,강남대로,0.019,0.015,0.3,0.004,10,5
20190801,강동구,0.017,0.01,0.3,0.003,13,9
20190801,강변북로,0.036,0.006,0.2,0.004,12,5
20190801,강북구,0.01,0.02,0.3,0.002,16,8
20190801,강서구,0.016,0.016,0.3,0.003,14,10
20190801,공항대로,0.029,0.012,0.3,0.005,19,10
20190801,관악구,0.015,0.013,0.2,0.004,10,4
20190801,관악산,0.006,0.015,0.4,0.002,11,8
20190801,광진구,0.016,0.015,0.6,0.005,15,11
20190801,구로구,0.012,0.022,0.2,0.004,9,5
20190801,궁동,0.008,0.006,0.3,0.004,3,1
20190801,금천구,0.014,0.015,0.2,0.003,14,9
20190801,남산,0.009,0.019,0.4,0.003,15,9
20190801,노원구,0.014,0.017,0.3,0.003,14,9
20190801,도봉구,0.009,0.018,0.4,0.003,11,5
20190801,도산대로,0.012,0.017,0.7,0.004,13,6
20190801,동대문구,0.015,0.015,0.8,0.004,10,8
20190801,동작구,0.014,0.018,0.2,0.002,16,10
20190801,동작대로,0.031,0.017,0.4,0.001,13,7
20190801,마포구,0.013,0.019,0.6,0.004,10,10
20190801,마포아트센터,0.015,0.019,0.2,0.003,19,11
20190801,북한산,0.004,0.016,0.4,0.003,9,6
20190801,서대문구,0.01,0.017,0.6,0.003,12,4
20190801,서울숲,0.015,0.014,0.1,0.004,15,9
20190801,서초구,0.019,0.022,0.2,0.004,10,9
20190801,성동구,0.022,0.015,0.3,0.003,12,2
20190801,성북구,0.018,0.015,0.6,0.003,16,3
20190801,세곡,0.02,0.009,0.6,0.002,15,8
20190801,송파구,0.019,0.015,0.2,0.002,11,6
20190801,시흥대로,0.025,0.015,0.4,0.003,16,9
20190801,신촌로,0.035,0.009,0.3,0.003,21,12
20190801,양천구,0.014,0.014,0.2,0.004,16,9
20190801,영등포구,0.02,0.011,0.4,0.002,12,9
20190801,영등포로,0.033,0.009,0.5,0.003,19,12
20190801,올림픽공원,0.015,0.012,0.4,0.003,16,9
20190801,용산구,0.02,0.014,0.3,0.002,11,8
20190801,은평구,0.013,0.02,0.4,0.004,17,13
20190801,자연사박물관,,,,,13,8
20190801,정릉로,0.015,0.04,0.4,0.005,12,7
20190801,종로,0.019,0.014,0.2,0.003,11,7
20190801,종로구,0.018,0.014,0.4,0.003,14,9
20190801,중구,0.02,0.015,0.1,0.002,14,9
20190801,중랑구,0.013,0.016,0.2,0.005,10,8
20190801,천호대로,0.028,0.013,0.4,0.002,19,10
20190801,청계천로,0.024,0.015,0.5,0.004,16,11
20190801,한강대로,0.028,0.01,0.4,0.004,19,9
20190801,행주,0.016,0.02,0.4,0.003,17,8
20190801,홍릉로,0.014,0.009,0.6,0.003,23,16
20190801,화랑로,0.028,0.018,0.2,0.004,,
20190802,강남구,0.017,0.018,0.3,0.005,23,12
20190802,강남대로,0.024,0.016,0.4,0.004,16,8
20190802,강동구,0.019,0.018,0.3,0.003,22,13
20190802,강변북로,0.053,0.006,0.3,0.004,22,8
20190802,강북구,0.009,0.024,0.3,0.002,24,10
20190802,강서구,0.015,0.021,0.2,0.003,19,13
20190802,공항대로,0.029,0.013,0.3,0.005,24,11
20190802,관악구,0.018,0.019,0.2,0.004,16,6
20190802,관악산,0.008,0.014,0.4,0.002,20,12
20190802,광진구,0.017,0.022,0.7,0.005,21,15
20190802,구로구,0.015,0.024,0.2,0.004,17,10
20190802,궁동,0.008,0.011,0.4,0.004,3,1
20190802,금천구,0.018,0.024,0.3,0.003,20,13
